id,order_id,meal_id
41488,21243,50
41489,21244,255
41490,21244,261
41491,21245,205
41492,21245,213
41493,21245,206
41494,21245,212
41495,21246,222
41496,21246,221
41497,21247,174
41498,21247,170
41499,21248,135
41500,21248,132
41501,21248,133
41502,21249,255
41503,21249,259
41504,21250,139
41505,21251,328
41506,21253,32
41507,21256,263
41508,21256,272
41509,21256,273
41510,21256,272
41511,21257,260
41512,21257,260
41513,21257,256
41514,21257,261
41515,21258,202
41516,21258,195
41517,21260,201
41518,21260,198
41519,21261,269
41520,21261,271
41521,21262,314
41522,21262,313
41523,21264,22
41524,21264,26
41525,21264,24
41526,21264,23
41527,21265,326
41528,21266,330
41529,21266,331
41530,21266,330
41531,21268,316
41532,21268,314
41533,21268,318
41534,21269,319
41535,21269,311
41536,21271,168
41537,21271,175
41538,21271,169
41539,21272,315
41540,21272,313
41541,21272,318
41542,21273,26
41543,21273,22
41544,21274,255
41545,21275,8
41546,21275,9
41547,21276,53
41548,21277,142
41549,21280,278
41550,21280,281
41551,21280,280
41552,21281,28
41553,21281,30
41554,21282,333
41555,21282,331
41556,21283,70
41557,21283,71
41558,21285,316
41559,21285,314
41560,21285,319
41561,21286,25
41562,21287,18
41563,21287,13
41564,21287,21
41565,21288,84
41566,21288,76
41567,21288,82
41568,21289,255
41569,21290,266
41570,21291,224
41571,21291,219
41572,21291,225
41573,21292,204
41574,21292,191
41575,21294,202
41576,21295,298
41577,21296,276
41578,21296,278
41579,21296,274
41580,21296,278
41581,21297,219
41582,21298,254
41583,21298,262
41584,21299,121
41585,21300,119
41586,21301,23
41587,21301,25
41588,21301,26
41589,21302,173
41590,21303,276
41591,21304,262
41592,21305,154
41593,21307,144
41594,21308,331
41595,21309,35
41596,21309,29
41597,21310,189
41598,21310,189
41599,21311,92
41600,21313,223
41601,21315,98
41602,21315,102
41603,21316,75
41604,21316,83
41605,21317,64
41606,21318,260
41607,21318,261
41608,21319,305
41609,21319,299
41610,21319,301
41611,21320,336
41612,21320,336
41613,21320,336
41614,21321,262
41615,21322,281
41616,21322,281
41617,21322,276
41618,21323,26
41619,21324,315
41620,21324,315
41621,21325,4
41622,21325,2
41623,21325,3
41624,21326,210
41625,21327,63
41626,21327,65
41627,21328,52
41628,21329,137
41629,21329,142
41630,21330,46
41631,21330,48
41632,21330,39
41633,21332,146
41634,21332,139
41635,21332,146
41636,21332,143
41637,21333,121
41638,21334,332
41639,21334,331
41640,21334,333
41641,21335,9
41642,21336,127
41643,21336,134
41644,21338,115
41645,21339,324
41646,21339,326
41647,21340,269
41648,21341,330
41649,21342,162
41650,21342,152
41651,21343,345
41652,21343,343
41653,21344,95
41654,21344,89
41655,21345,3
41656,21345,4
41657,21346,190
41658,21347,56
41659,21347,56
41660,21348,96
41661,21348,99
41662,21348,96
41663,21349,93
41664,21349,88
41665,21350,215
41666,21350,224
41667,21351,305
41668,21351,302
41669,21352,335
41670,21352,334
41671,21352,333
41672,21354,174
41673,21354,172
41674,21354,167
41675,21355,153
41676,21355,161
41677,21357,215
41678,21357,218
41679,21358,312
41680,21359,228
41681,21359,227
41682,21359,237
41683,21359,226
41684,21360,347
41685,21360,346
41686,21361,38
41687,21361,29
41688,21362,218
41689,21362,221
41690,21362,215
41691,21362,225
41692,21363,270
41693,21363,273
41694,21364,22
41695,21365,164
41696,21365,165
41697,21365,170
41698,21365,165
41699,21367,138
41700,21367,141
41701,21367,140
41702,21367,145
41703,21367,145
41704,21368,258
41705,21369,313
41706,21369,317
41707,21369,315
41708,21370,310
41709,21370,301
41710,21370,301
41711,21370,304
41712,21371,179
41713,21371,181
41714,21371,186
41715,21372,276
41716,21373,323
41717,21374,350
41718,21375,280
41719,21376,284
41720,21376,286
41721,21376,288
41722,21377,327
41723,21377,322
41724,21379,168
41725,21379,166
41726,21379,175
41727,21380,267
41728,21381,216
41729,21382,298
41730,21384,90
41731,21384,87
41732,21384,92
41733,21385,339
41734,21385,343
41735,21386,258
41736,21387,225
41737,21387,216
41738,21388,75
41739,21388,78
41740,21388,78
41741,21388,76
41742,21388,75
41743,21389,334
41744,21390,148
41745,21390,150
41746,21392,100
41747,21392,102
41748,21392,105
41749,21392,101
41750,21393,289
41751,21394,42
41752,21394,46
41753,21394,41
41754,21395,160
41755,21395,150
41756,21396,111
41757,21396,111
41758,21396,118
41759,21398,269
41760,21399,44
41761,21399,49
41762,21401,349
41763,21401,342
41764,21401,348
41765,21402,258
41766,21402,261
41767,21402,262
41768,21402,257
41769,21403,172
41770,21403,170
41771,21403,169
41772,21404,212
41773,21404,211
41774,21404,206
41775,21404,212
41776,21405,258
41777,21405,255
41778,21406,212
41779,21407,22
41780,21407,22
41781,21407,23
41782,21408,264
41783,21408,271
41784,21408,263
41785,21408,272
41786,21409,26
41787,21410,173
41788,21410,167
41789,21411,49
41790,21413,111
41791,21414,79
41792,21414,81
41793,21414,80
41794,21415,114
41795,21416,316
41796,21416,316
41797,21416,311
41798,21417,311
41799,21418,329
41800,21418,324
41801,21418,329
41802,21418,324
41803,21419,129
41804,21419,123
41805,21419,135
41806,21419,127
41807,21419,132
41808,21421,86
41809,21421,92
41810,21422,203
41811,21424,261
41812,21424,256
41813,21425,20
41814,21425,21
41815,21425,18
41816,21425,12
41817,21426,280
41818,21426,275
41819,21427,295
41820,21427,293
41821,21429,194
41822,21430,31
41823,21430,38
41824,21431,53
41825,21432,223
41826,21432,217
41827,21434,196
41828,21434,202
41829,21434,204
41830,21434,192
41831,21434,190
41832,21435,23
41833,21436,23
41834,21437,228
41835,21437,236
41836,21437,230
41837,21438,128
41838,21438,126
41839,21439,2
41840,21439,5
41841,21441,291
41842,21442,210
41843,21442,208
41844,21442,214
41845,21443,256
41846,21443,261
41847,21443,261
41848,21444,90
41849,21444,92
41850,21444,88
41851,21445,98
41852,21446,310
41853,21446,304
41854,21446,300
41855,21446,299
41856,21447,56
41857,21447,53
41858,21448,193
41859,21448,191
41860,21450,290
41861,21450,290
41862,21450,285
41863,21451,86
41864,21451,93
41865,21451,87
41866,21451,90
41867,21451,89
41868,21452,112
41869,21452,112
41870,21453,215
41871,21453,220
41872,21455,302
41873,21455,309
41874,21456,341
41875,21456,350
41876,21456,345
41877,21456,340
41878,21456,339
41879,21457,118
41880,21457,116
41881,21457,120
41882,21457,118
41883,21458,140
41884,21458,140
41885,21459,186
41886,21459,182
41887,21459,176
41888,21459,177
41889,21460,91
41890,21461,267
41891,21461,266
41892,21461,265
41893,21462,10
41894,21462,1
41895,21462,8
41896,21462,9
41897,21462,10
41898,21463,59
41899,21463,63
41900,21464,28
41901,21464,38
41902,21465,48
41903,21467,82
41904,21467,77
41905,21467,81
41906,21467,83
41907,21468,160
41908,21468,148
41909,21469,273
41910,21469,270
41911,21469,265
41912,21469,272
41913,21470,188
41914,21470,189
41915,21471,119
41916,21473,145
41917,21473,143
41918,21473,140
41919,21475,142
41920,21475,140
41921,21476,338
41922,21476,345
41923,21477,281
41924,21477,279
41925,21478,276
41926,21478,275
41927,21478,276
41928,21479,184
41929,21479,183
41930,21479,179
41931,21480,243
41932,21480,239
41933,21481,142
41934,21481,141
41935,21481,137
41936,21481,142
41937,21481,143
41938,21483,330
41939,21484,83
41940,21484,83
41941,21485,33
41942,21485,32
41943,21486,67
41944,21486,70
41945,21490,11
41946,21490,14
41947,21490,17
41948,21490,20
41949,21491,51
41950,21491,47
41951,21491,45
41952,21491,43
41953,21492,55
41954,21492,54
41955,21492,55
41956,21493,27
41957,21493,24
41958,21493,24
41959,21494,143
41960,21494,146
41961,21494,139
41962,21494,145
41963,21495,118
41964,21495,113
41965,21496,20
41966,21497,314
41967,21498,33
41968,21498,35
41969,21499,58
41970,21500,317
41971,21500,312
41972,21500,315
41973,21502,301
41974,21502,308
41975,21503,308
41976,21504,70
41977,21504,72
41978,21505,9
41979,21506,194
41980,21506,200
41981,21506,203
41982,21508,178
41983,21508,185
41984,21508,176
41985,21509,213
41986,21509,211
41987,21510,146
41988,21510,146
41989,21511,231
41990,21511,228
41991,21511,232
41992,21512,89
41993,21512,88
41994,21513,245
41995,21513,240
41996,21514,207
41997,21514,209
41998,21514,208
41999,21515,13
42000,21516,289
42001,21518,29
42002,21519,243
42003,21520,268
42004,21520,267
42005,21520,263
42006,21521,115
42007,21522,263
42008,21522,269
42009,21522,269
42010,21522,265
42011,21522,263
42012,21523,277
42013,21525,84
42014,21525,81
42015,21525,80
42016,21525,75
42017,21526,247
42018,21526,244
42019,21526,245
42020,21526,242
42021,21527,313
42022,21527,311
42023,21528,8
42024,21528,9
42025,21529,302
42026,21530,244
42027,21530,245
42028,21530,243
42029,21531,101
42030,21531,102
42031,21531,96
42032,21531,106
42033,21532,198
42034,21532,204
42035,21532,194
42036,21533,110
42037,21533,110
42038,21534,309
42039,21535,28
42040,21536,26
42041,21536,27
42042,21536,24
42043,21537,250
42044,21537,243
42045,21537,252
42046,21537,252
42047,21537,249
42048,21538,181
42049,21538,176
42050,21538,185
42051,21538,181
42052,21539,339
42053,21539,350
42054,21540,24
42055,21540,27
42056,21541,9
42057,21541,8
42058,21542,283
42059,21542,281
42060,21542,282
42061,21542,278
42062,21542,276
42063,21544,191
42064,21544,199
42065,21544,201
42066,21544,202
42067,21544,194
42068,21545,238
42069,21546,238
42070,21546,226
42071,21546,232
42072,21547,8
42073,21547,2
42074,21547,9
42075,21548,100
42076,21548,105
42077,21549,299
42078,21550,283
42079,21550,278
42080,21551,97
42081,21551,106
42082,21552,261
42083,21552,260
42084,21552,260
42085,21552,261
42086,21554,311
42087,21554,317
42088,21555,102
42089,21555,102
42090,21556,96
42091,21557,156
42092,21558,274
42093,21558,283
42094,21558,283
42095,21559,272
42096,21560,181
42097,21562,8
42098,21562,4
42099,21563,268
42100,21564,198
42101,21564,202
42102,21565,92
42103,21565,91
42104,21565,86
42105,21566,124
42106,21566,132
42107,21566,126
42108,21568,170
42109,21568,174
42110,21568,172
42111,21569,213
42112,21569,211
42113,21570,86
42114,21570,91
42115,21570,90
42116,21573,78
42117,21573,75
42118,21574,85
42119,21574,85
42120,21575,319
42121,21575,316
42122,21575,311
42123,21575,313
42124,21576,246
42125,21576,251
42126,21576,242
42127,21576,243
42128,21577,332
42129,21577,330
42130,21577,331
42131,21577,332
42132,21578,284
42133,21578,288
42134,21579,55
42135,21579,54
42136,21579,57
42137,21580,334
42138,21581,279
42139,21581,283
42140,21582,53
42141,21584,33
42142,21584,28
42143,21585,207
42144,21587,96
42145,21588,191
42146,21588,190
42147,21591,302
42148,21593,117
42149,21593,117
42150,21593,115
42151,21593,118
42152,21594,27
42153,21594,22
42154,21594,26
42155,21595,50
42156,21596,66
42157,21596,59
42158,21597,127
42159,21597,123
42160,21597,133
42161,21598,333
42162,21598,332
42163,21598,331
42164,21599,34
42165,21600,177
42166,21601,171
42167,21601,170
42168,21601,169
42169,21601,171
42170,21602,30
42171,21603,28
42172,21604,248
42173,21605,311
42174,21605,312
42175,21606,268
42176,21607,5
42177,21607,7
42178,21607,5
42179,21607,10
42180,21608,152
42181,21608,157
42182,21609,240
42183,21609,248
42184,21610,277
42185,21610,274
42186,21610,281
42187,21611,185
42188,21611,181
42189,21612,215
42190,21613,342
42191,21614,211
42192,21614,210
42193,21614,205
42194,21614,211
42195,21615,20
42196,21616,330
42197,21616,334
42198,21617,276
42199,21618,23
42200,21619,201
42201,21619,202
42202,21620,242
42203,21621,316
42204,21621,312
42205,21622,85
42206,21622,94
42207,21622,91
42208,21622,86
42209,21623,211
42210,21624,114
42211,21624,109
42212,21625,261
42213,21626,296
42214,21626,291
42215,21626,294
42216,21627,132
42217,21627,127
42218,21628,47
42219,21628,44
42220,21629,308
42221,21629,299
42222,21630,7
42223,21631,30
42224,21632,18
42225,21632,14
42226,21633,322
42227,21633,326
42228,21633,327
42229,21634,294
42230,21634,289
42231,21634,295
42232,21634,295
42233,21635,140
42234,21635,145
42235,21637,293
42236,21637,288
42237,21638,28
42238,21638,30
42239,21638,36
42240,21639,104
42241,21639,108
42242,21644,315
42243,21644,318
42244,21645,119
42245,21645,113
42246,21645,118
42247,21645,110
42248,21646,283
42249,21646,283
42250,21647,168
42251,21648,142
42252,21649,281
42253,21649,279
42254,21649,274
42255,21650,276
42256,21650,279
42257,21650,278
42258,21650,281
42259,21651,171
42260,21653,153
42261,21653,159
42262,21653,158
42263,21654,132
42264,21654,133
42265,21654,133
42266,21655,93
42267,21656,110
42268,21656,111
42269,21657,320
42270,21657,329
42271,21658,140
42272,21658,142
42273,21658,136
42274,21659,249
42275,21659,246
42276,21659,242
42277,21659,242
42278,21660,284
42279,21661,23
42280,21661,23
42281,21662,37
42282,21662,34
42283,21662,28
42284,21662,31
42285,21663,58
42286,21663,53
42287,21664,49
42288,21665,192
42289,21665,194
42290,21665,196
42291,21666,338
42292,21666,339
42293,21666,350
42294,21667,224
42295,21667,216
42296,21668,325
42297,21668,326
42298,21669,211
42299,21669,205
42300,21669,206
42301,21671,112
42302,21671,117
42303,21672,231
42304,21672,230
42305,21673,20
42306,21673,19
42307,21674,301
42308,21675,287
42309,21675,296
42310,21676,81
42311,21676,79
42312,21677,53
42313,21677,54
42314,21678,268
42315,21678,271
42316,21680,153
42317,21680,158
42318,21681,8
42319,21682,102
42320,21682,103
42321,21683,232
42322,21684,164
42323,21685,273
42324,21685,263
42325,21687,145
42326,21687,140
42327,21688,320
42328,21689,324
42329,21689,328
42330,21689,325
42331,21690,242
42332,21690,242
42333,21691,150
42334,21692,16
42335,21692,16
42336,21693,10
42337,21693,3
42338,21693,9
42339,21694,260
42340,21694,257
42341,21696,271
42342,21696,273
42343,21697,217
42344,21698,275
42345,21698,280
42346,21698,277
42347,21699,342
42348,21700,80
42349,21700,82
42350,21700,82
42351,21702,68
42352,21702,74
42353,21702,74
42354,21703,201
42355,21704,253
42356,21704,261
42357,21706,332
42358,21706,331
42359,21706,332
42360,21706,335
42361,21706,334
42362,21707,235
42363,21707,228
42364,21708,210
42365,21708,214
42366,21708,208
42367,21709,95
42368,21709,89
42369,21709,94
42370,21710,91
42371,21710,87
42372,21710,92
42373,21711,300
42374,21711,301
42375,21712,48
42376,21712,45
42377,21712,49
42378,21713,123
42379,21713,126
42380,21714,100
42381,21714,103
42382,21715,261
42383,21715,258
42384,21715,260
42385,21715,253
42386,21716,65
42387,21716,70
42388,21717,149
42389,21717,161
42390,21717,152
42391,21717,157
42392,21718,349
42393,21718,340
42394,21719,299
42395,21719,308
42396,21720,275
42397,21720,282
42398,21721,102
42399,21721,102
42400,21721,98
42401,21721,105
42402,21721,96
42403,21722,170
42404,21722,173
42405,21722,167
42406,21723,276
42407,21724,114
42408,21725,292
42409,21725,298
42410,21726,212
42411,21726,208
42412,21726,213
42413,21727,41
42414,21727,50
42415,21727,43
42416,21728,290
42417,21728,288
42418,21729,335
42419,21730,45
42420,21730,51
42421,21731,11
42422,21733,169
42423,21733,167
42424,21734,307
42425,21734,306
42426,21734,302
42427,21734,310
42428,21734,303
42429,21735,29
42430,21735,31
42431,21735,28
42432,21735,30
42433,21735,33
42434,21736,336
42435,21736,336
42436,21739,340
42437,21740,252
42438,21740,250
42439,21741,38
42440,21741,38
42441,21742,254
42442,21743,82
42443,21743,81
42444,21744,333
42445,21745,135
42446,21745,127
42447,21745,122
42448,21746,102
42449,21746,101
42450,21746,104
42451,21747,76
42452,21747,82
42453,21748,58
42454,21749,338
42455,21750,13
42456,21750,18
42457,21751,28
42458,21753,108
42459,21753,98
42460,21754,46
42461,21754,44
42462,21754,40
42463,21755,240
42464,21755,249
42465,21758,238
42466,21760,55
42467,21760,56
42468,21760,52
42469,21760,53
42470,21760,52
42471,21761,205
42472,21764,50
42473,21764,42
42474,21764,48
42475,21765,330
42476,21765,336
42477,21765,334
42478,21765,336
42479,21766,75
42480,21767,164
42481,21767,164
42482,21767,168
42483,21768,215
42484,21768,224
42485,21769,39
42486,21769,44
42487,21769,42
42488,21769,44
42489,21769,47
42490,21770,270
42491,21770,266
42492,21770,269
42493,21770,267
42494,21771,103
42495,21771,104
42496,21771,102
42497,21771,108
42498,21772,194
42499,21772,197
42500,21772,203
42501,21772,192
42502,21773,97
42503,21774,163
42504,21774,164
42505,21774,174
42506,21775,244
42507,21776,123
42508,21776,131
42509,21776,133
42510,21777,245
42511,21777,239
42512,21777,239
42513,21777,239
42514,21778,101
42515,21778,96
42516,21779,306
42517,21779,304
42518,21779,299
42519,21779,303
42520,21779,305
42521,21781,313
42522,21781,311
42523,21782,299
42524,21782,303
42525,21782,310
42526,21782,300
42527,21782,308
42528,21783,281
42529,21784,130
42530,21785,83
42531,21785,78
42532,21786,49
42533,21787,137
42534,21788,147
42535,21788,159
42536,21789,327
42537,21789,326
42538,21789,324
42539,21790,77
42540,21790,82
42541,21790,80
42542,21790,75
42543,21790,75
42544,21791,313
42545,21791,314
42546,21792,24
42547,21794,275
42548,21794,277
42549,21795,77
42550,21795,77
42551,21795,78
42552,21796,85
42553,21796,88
42554,21796,88
42555,21797,13
42556,21797,15
42557,21798,187
42558,21798,182
42559,21799,29
42560,21800,210
42561,21800,208
42562,21800,214
42563,21801,33
42564,21801,38
42565,21802,131
42566,21803,312
42567,21803,313
42568,21803,312
42569,21804,264
42570,21806,325
42571,21807,177
42572,21808,161
42573,21808,155
42574,21809,101
42575,21810,174
42576,21811,62
42577,21811,60
42578,21811,74
42579,21812,154
42580,21812,151
42581,21814,123
42582,21814,124
42583,21814,134
42584,21815,54
42585,21816,281
42586,21817,186
42587,21819,308
42588,21819,304
42589,21819,310
42590,21819,310
42591,21819,303
42592,21820,20
42593,21820,17
42594,21821,76
42595,21821,79
42596,21821,82
42597,21823,337
42598,21823,348
42599,21824,328
42600,21825,208
42601,21825,208
42602,21825,210
42603,21825,207
42604,21826,257
42605,21827,4
42606,21827,2
42607,21827,6
42608,21827,8
42609,21828,302
42610,21828,305
42611,21828,304
42612,21829,186
42613,21830,74
42614,21830,69
42615,21830,74
42616,21830,63
42617,21830,63
42618,21831,93
42619,21831,94
42620,21831,87
42621,21832,164
42622,21832,173
42623,21832,165
42624,21832,163
42625,21833,83
42626,21833,84
42627,21833,79
42628,21833,79
42629,21834,199
42630,21834,192
42631,21834,192
42632,21834,202
42633,21835,185
42634,21836,1
42635,21837,272
42636,21837,268
42637,21837,269
42638,21837,268
42639,21838,279
42640,21838,277
42641,21838,274
42642,21839,323
42643,21839,328
42644,21840,201
42645,21840,194
42646,21841,69
42647,21841,65
42648,21842,272
42649,21842,269
42650,21842,270
42651,21843,155
42652,21843,149
42653,21843,156
42654,21844,167
42655,21845,136
42656,21845,142
42657,21846,62
42658,21846,65
42659,21847,116
42660,21849,254
42661,21849,261
42662,21850,317
42663,21850,319
42664,21850,313
42665,21850,318
42666,21851,184
42667,21851,182
42668,21851,185
42669,21852,328
42670,21852,325
42671,21853,88
42672,21854,218
42673,21854,219
42674,21855,251
42675,21856,22
42676,21856,25
42677,21856,25
42678,21857,64
42679,21857,60
42680,21857,64
42681,21857,73
42682,21858,211
42683,21858,211
42684,21858,206
42685,21858,212
42686,21858,208
42687,21859,54
42688,21859,53
42689,21859,57
42690,21859,54
42691,21859,57
42692,21861,139
42693,21861,137
42694,21861,143
42695,21862,27
42696,21863,109
42697,21863,120
42698,21863,121
42699,21864,81
42700,21864,77
42701,21866,12
42702,21866,12
42703,21866,11
42704,21867,164
42705,21868,201
42706,21868,198
42707,21870,38
42708,21871,228
42709,21871,228
42710,21871,230
42711,21871,229
42712,21871,226
42713,21872,86
42714,21872,85
42715,21873,45
42716,21873,41
42717,21873,44
42718,21874,264
42719,21874,266
42720,21874,263
42721,21874,265
42722,21875,90
42723,21875,88
42724,21875,91
42725,21876,273
42726,21876,270
42727,21877,32
42728,21877,30
42729,21879,324
42730,21880,338
42731,21880,345
42732,21881,217
42733,21881,222
42734,21881,221
42735,21882,39
42736,21882,42
42737,21883,298
42738,21883,287
42739,21884,245
42740,21884,245
42741,21884,239
42742,21885,288
42743,21885,289
42744,21885,288
42745,21885,295
42746,21885,286
42747,21886,91
42748,21886,90
42749,21886,94
42750,21887,174
42751,21887,171
42752,21887,167
42753,21888,269
42754,21888,263
42755,21889,127
42756,21889,127
42757,21890,238
42758,21890,238
42759,21890,233
42760,21891,100
42761,21891,105
42762,21891,102
42763,21892,338
42764,21894,116
42765,21894,121
42766,21894,109
42767,21896,2
42768,21897,102
42769,21897,100
42770,21898,297
42771,21898,284
42772,21898,285
42773,21899,67
42774,21900,258
42775,21900,259
42776,21901,174
42777,21901,175
42778,21901,172
42779,21903,14
42780,21903,17
42781,21903,12
42782,21903,13
42783,21903,17
42784,21904,207
42785,21904,212
42786,21905,306
42787,21905,310
42788,21905,310
42789,21905,300
42790,21906,212
42791,21906,206
42792,21906,214
42793,21907,249
42794,21907,245
42795,21908,308
42796,21908,306
42797,21908,306
42798,21908,301
42799,21909,133
42800,21909,131
42801,21909,135
42802,21909,126
42803,21911,282
42804,21911,280
42805,21911,276
42806,21914,200
42807,21914,198
42808,21915,97
42809,21915,102
42810,21915,106
42811,21915,106
42812,21916,218
42813,21916,218
42814,21917,58
42815,21918,123
42816,21918,127
42817,21918,128
42818,21918,122
42819,21918,125
42820,21919,266
42821,21919,270
42822,21920,332
42823,21920,333
42824,21920,332
42825,21921,226
42826,21921,235
42827,21921,230
42828,21922,184
42829,21922,181
42830,21922,180
42831,21924,327
42832,21924,321
42833,21924,324
42834,21925,329
42835,21927,192
42836,21928,105
42837,21928,101
42838,21929,38
42839,21930,25
42840,21930,26
42841,21931,82
42842,21931,80
42843,21932,273
42844,21932,264
42845,21933,334
42846,21934,121
42847,21934,110
42848,21934,120
42849,21937,235
42850,21937,230
42851,21938,67
42852,21938,63
42853,21938,74
42854,21938,60
42855,21939,74
42856,21939,64
42857,21939,61
42858,21939,61
42859,21940,54
42860,21940,54
42861,21942,330
42862,21942,331
42863,21942,336
42864,21944,195
42865,21944,199
42866,21945,311
42867,21946,63
42868,21946,66
42869,21946,69
42870,21947,324
42871,21947,329
42872,21949,192
42873,21949,193
42874,21950,168
42875,21950,167
42876,21951,129
42877,21951,124
42878,21951,129
42879,21951,131
42880,21952,104
42881,21952,98
42882,21952,97
42883,21953,280
42884,21953,280
42885,21954,25
42886,21955,209
42887,21955,208
42888,21956,157
42889,21956,148
42890,21957,288
42891,21957,298
42892,21958,142
42893,21958,141
42894,21958,145
42895,21959,143
42896,21959,146
42897,21960,327
42898,21960,325
42899,21961,333
42900,21961,333
42901,21961,335
42902,21961,332
42903,21962,243
42904,21962,248
42905,21963,47
42906,21964,254
42907,21964,256
42908,21964,254
42909,21965,202
42910,21965,192
42911,21966,50
42912,21966,46
42913,21967,240
42914,21967,252
42915,21968,337
42916,21968,340
42917,21969,136
42918,21969,140
42919,21969,137
42920,21969,146
42921,21969,142
42922,21970,122
42923,21971,72
42924,21971,64
42925,21971,61
42926,21972,133
42927,21974,275
42928,21974,281
42929,21975,119
42930,21975,116
42931,21975,111
42932,21976,258
42933,21977,136
42934,21977,144
42935,21978,36
42936,21978,30
42937,21979,35
42938,21979,34
42939,21979,37
42940,21979,30
42941,21980,40
42942,21980,40
42943,21981,132
42944,21981,135
42945,21981,129
42946,21982,281
42947,21982,281
42948,21983,58
42949,21983,52
42950,21983,54
42951,21983,56
42952,21984,142
42953,21984,138
42954,21985,144
42955,21985,136
42956,21985,142
42957,21985,146
42958,21985,137
42959,21986,66
42960,21986,73
42961,21986,66
42962,21987,330
42963,21989,26
42964,21990,240
42965,21991,238
42966,21992,159
42967,21992,148
42968,21992,148
42969,21992,158
42970,21993,30
42971,21993,37
42972,21993,37
42973,21993,34
42974,21994,266
42975,21994,268
42976,21995,99
42977,21996,305
42978,21997,93
42979,21998,333
42980,21998,332
42981,21998,336
42982,21999,260
42983,21999,256
42984,22000,329
42985,22000,323
42986,22001,85
42987,22002,244
42988,22002,239
42989,22003,329
42990,22003,329
42991,22003,328
42992,22004,313
42993,22004,316
42994,22004,319
42995,22004,314
42996,22004,313
42997,22005,295
42998,22006,35
42999,22006,37
43000,22009,95
43001,22011,200
43002,22011,192
43003,22012,348
43004,22012,350
43005,22012,339
43006,22012,340
43007,22013,318
43008,22013,317
43009,22013,314
43010,22013,311
43011,22013,316
43012,22015,143
43013,22015,145
43014,22015,137
43015,22015,146
43016,22016,328
43017,22017,276
43018,22018,80
43019,22018,77
43020,22018,83
43021,22019,71
43022,22019,74
43023,22019,65
43024,22019,66
43025,22020,76
43026,22020,80
43027,22020,83
43028,22020,78
43029,22021,54
43030,22021,56
43031,22022,82
43032,22022,75
43033,22023,207
43034,22024,12
43035,22024,19
43036,22025,287
43037,22025,286
43038,22025,290
43039,22027,230
43040,22027,226
43041,22028,154
43042,22028,151
43043,22028,148
43044,22029,334
43045,22030,137
43046,22030,141
43047,22031,46
43048,22031,49
43049,22031,46
43050,22032,43
43051,22033,178
43052,22033,180
43053,22034,27
43054,22034,26
43055,22035,348
43056,22035,341
43057,22036,92
43058,22036,95
43059,22036,93
43060,22036,88
43061,22037,149
43062,22037,152
43063,22039,90
43064,22040,278
43065,22040,283
43066,22041,306
43067,22041,310
43068,22042,282
43069,22042,278
43070,22042,279
43071,22042,277
43072,22042,275
43073,22043,347
43074,22043,337
43075,22043,340
43076,22043,349
43077,22043,338
43078,22044,39
43079,22044,49
43080,22044,50
43081,22044,51
43082,22045,323
43083,22045,324
43084,22046,304
43085,22046,308
43086,22046,302
43087,22048,248
43088,22048,251
43089,22048,252
43090,22048,241
43091,22048,241
43092,22049,322
43093,22049,325
43094,22050,310
43095,22050,305
43096,22050,302
43097,22050,304
43098,22050,304
43099,22051,261
43100,22052,274
43101,22052,283
43102,22052,278
43103,22053,120
43104,22053,121
43105,22053,118
43106,22055,86
43107,22055,94
43108,22055,92
43109,22056,177
43110,22056,186
43111,22056,187
43112,22056,186
43113,22056,185
43114,22057,74
43115,22057,62
43116,22057,69
43117,22058,271
43118,22058,265
43119,22059,9
43120,22059,7
43121,22059,10
43122,22060,52
43123,22060,54
43124,22061,201
43125,22061,192
43126,22061,199
43127,22061,203
43128,22061,203
43129,22062,285
43130,22062,294
43131,22063,134
43132,22063,130
43133,22063,122
43134,22064,258
43135,22064,253
43136,22064,253
43137,22064,262
43138,22064,260
43139,22065,17
43140,22066,288
43141,22066,285
43142,22066,291
43143,22067,267
43144,22067,263
43145,22068,260
43146,22068,259
43147,22069,335
43148,22069,330
43149,22070,236
43150,22070,227
43151,22071,18
43152,22071,15
43153,22071,13
43154,22071,13
43155,22072,117
43156,22073,171
43157,22073,172
43158,22073,174
43159,22075,299
43160,22075,303
43161,22075,299
43162,22077,3
43163,22077,9
43164,22078,26
43165,22079,56
43166,22080,274
43167,22080,280
43168,22081,270
43169,22081,270
43170,22081,263
43171,22082,10
43172,22082,1
43173,22082,7
43174,22083,46
43175,22083,43
43176,22084,249
43177,22084,242
43178,22085,104
43179,22085,108
43180,22086,233
43181,22086,233
43182,22087,287
43183,22087,286
43184,22087,298
43185,22087,287
43186,22087,295
43187,22088,55
43188,22088,55
43189,22088,54
43190,22089,335
43191,22089,330
43192,22090,85
43193,22090,91
43194,22090,86
43195,22091,321
43196,22092,23
43197,22093,57
43198,22094,28
43199,22094,36
43200,22094,37
43201,22094,35
43202,22094,33
43203,22097,24
43204,22097,26
43205,22097,26
43206,22099,71
43207,22100,12
43208,22100,19
43209,22101,30
43210,22102,283
43211,22103,132
43212,22103,125
43213,22104,324
43214,22105,233
43215,22105,235
43216,22105,238
43217,22106,328
43218,22106,324
43219,22108,110
43220,22108,113
43221,22109,166
43222,22109,165
43223,22110,343
43224,22110,338
43225,22110,344
43226,22111,54
43227,22111,53
43228,22111,54
43229,22112,130
43230,22113,17
43231,22114,109
43232,22114,111
43233,22114,118
43234,22115,302
43235,22115,300
